origen_id,origen_zona,destino_id,destino_zona,distancia_km,duracion_normal_min,duracion_hora_punta_min,duracion_hora_valle_min,ingreso_viaje_usd
230,Times Sq/Theatre District,246,West Chelsea/Hudson Yards,2.406,5.8,7.2,4.8,14.4
230,Times Sq/Theatre District,249,West Village,4.365,10.5,13.1,8.7,21.65
230,Times Sq/Theatre District,261,World Trade Center,8.023,19.3,24.1,16.0,35.19
230,Times Sq/Theatre District,262,Yorkville East,4.986,12.0,15.0,10.0,23.95
230,Times Sq/Theatre District,263,Yorkville West,4.912,11.8,14.7,9.8,23.68
231,TriBeCa/Civic Center,4,Alphabet City,3.297,7.9,9.9,6.6,17.7
231,TriBeCa/Civic Center,12,Battery Park,2.284,5.5,6.9,4.6,13.95
231,TriBeCa/Civic Center,13,Battery Park City,1.33,3.2,4.0,2.7,10.42
231,TriBeCa/Civic Center,24,Bloomingdale,12.859,30.9,38.6,25.7,53.08
231,TriBeCa/Civic Center,41,Central Harlem,14.329,34.4,43.0,28.7,58.52
231,TriBeCa/Civic Center,42,Central Harlem North,16.754,40.2,50.3,33.5,67.49
231,TriBeCa/Civic Center,43,Central Park,10.714,25.7,32.1,21.4,45.14
231,TriBeCa/Civic Center,45,Chinatown,1.409,3.4,4.2,2.8,10.71
231,TriBeCa/Civic Center,48,Clinton East,6.421,15.4,19.3,12.8,29.26
231,TriBeCa/Civic Center,50,Clinton West,6.407,15.4,19.2,12.8,29.21
231,TriBeCa/Civic Center,68,East Chelsea,4.044,9.7,12.1,8.1,20.46
231,TriBeCa/Civic Center,74,East Harlem North,15.173,36.4,45.5,30.3,61.64
231,TriBeCa/Civic Center,75,East Harlem South,13.231,31.8,39.7,26.5,54.46
231,TriBeCa/Civic Center,79,East Village,2.955,7.1,8.9,5.9,16.43
231,TriBeCa/Civic Center,87,Financial District North,1.263,3.0,3.8,2.5,10.17
231,TriBeCa/Civic Center,88,Financial District South,1.893,4.5,5.7,3.8,12.5
231,TriBeCa/Civic Center,90,Flatiron,3.621,8.7,10.9,7.2,18.9
231,TriBeCa/Civic Center,100,Garment District,5.553,13.3,16.7,11.1,26.05
231,TriBeCa/Civic Center,103,Governor's Island/Ellis Island/Liberty Island,6.259,15.0,18.8,12.5,28.66
231,TriBeCa/Civic Center,107,Gramercy,4.126,9.9,12.4,8.3,20.77
231,TriBeCa/Civic Center,113,Greenwich Village North,2.784,6.7,8.4,5.6,15.8
231,TriBeCa/Civic Center,114,Greenwich Village South,2.057,4.9,6.2,4.1,13.11
231,TriBeCa/Civic Center,116,Hamilton Heights,17.053,40.9,51.2,34.1,68.6
231,TriBeCa/Civic Center,120,Highbridge Park,20.773,49.9,62.3,41.5,82.36
231,TriBeCa/Civic Center,125,Hudson Sq,0.968,2.3,2.9,1.9,9.08
231,TriBeCa/Civic Center,127,Inwood,23.829,57.2,71.5,47.7,93.67
231,TriBeCa/Civic Center,128,Inwood Hill Park,24.088,57.8,72.3,48.2,94.63
231,TriBeCa/Civic Center,137,Kips Bay,5.168,12.4,15.5,10.3,24.62
231,TriBeCa/Civic Center,140,Lenox Hill East,9.774,23.5,29.3,19.5,41.66
231,TriBeCa/Civic Center,141,Lenox Hill West,9.516,22.8,28.5,19.0,40.71
231,TriBeCa/Civic Center,142,Lincoln Square East,8.38,20.1,25.1,16.8,36.51
231,TriBeCa/Civic Center,143,Lincoln Square West,8.114,19.5,24.3,16.2,35.52
231,TriBeCa/Civic Center,144,Little Italy/NoLiTa,1.278,3.1,3.8,2.6,10.23
231,TriBeCa/Civic Center,148,Lower East Side,1.579,3.8,4.7,3.2,11.34
231,TriBeCa/Civic Center,151,Manhattan Valley,12.19,29.3,36.6,24.4,50.6
231,TriBeCa/Civic Center,152,Manhattanville,15.613,37.5,46.8,31.2,63.27
231,TriBeCa/Civic Center,153,Marble Hill,25.675,61.6,77.0,51.4,100.5
231,TriBeCa/Civic Center,158,Meatpacking/West Village West,2.03,4.9,6.1,4.1,13.01
231,TriBeCa/Civic Center,161,Midtown Center,6.995,16.8,21.0,14.0,31.38
231,TriBeCa/Civic Center,162,Midtown East,7.304,17.5,21.9,14.6,32.53
231,TriBeCa/Civic Center,163,Midtown North,7.708,18.5,23.1,15.4,34.02
231,TriBeCa/Civic Center,164,Midtown South,5.321,12.8,16.0,10.6,25.19
231,TriBeCa/Civic Center,166,Morningside Heights,13.997,33.6,42.0,28.0,57.29
231,TriBeCa/Civic Center,170,Murray Hill,5.799,13.9,17.4,11.6,26.96
231,TriBeCa/Civic Center,186,Penn Station/Madison Sq West,4.691,11.3,14.1,9.4,22.86
231,TriBeCa/Civic Center,194,Randalls Island,15.146,36.4,45.4,30.3,61.54
231,TriBeCa/Civic Center,202,Roosevelt Island,9.789,23.5,29.4,19.6,41.72
231,TriBeCa/Civic Center,209,Seaport,1.329,3.2,4.0,2.7,10.42
231,TriBeCa/Civic Center,211,SoHo,1.213,2.9,3.6,2.4,9.99
231,TriBeCa/Civic Center,224,Stuy Town/Peter Cooper Village,4.214,10.1,12.6,8.4,21.09
231,TriBeCa/Civic Center,229,Sutton Place/Turtle Bay North,7.924,19.0,23.8,15.8,34.82
231,TriBeCa/Civic Center,230,Times Sq/Theatre District,6.636,15.9,19.9,13.3,30.05
231,TriBeCa/Civic Center,231,TriBeCa/Civic Center,0.0,0.0,0.0,0.0,5.5
231,TriBeCa/Civic Center,232,Two Bridges/Seward Park,2.417,5.8,7.2,4.8,14.44
231,TriBeCa/Civic Center,233,UN/Turtle Bay South,6.724,16.1,20.2,13.4,30.38
231,TriBeCa/Civic Center,234,Union Sq,3.964,9.5,11.9,7.9,20.17
231,TriBeCa/Civic Center,236,Upper East Side North,11.22,26.9,33.7,22.4,47.01
231,TriBeCa/Civic Center,237,Upper East Side South,9.187,22.0,27.6,18.4,39.49
231,TriBeCa/Civic Center,238,Upper West Side North,11.087,26.6,33.3,22.2,46.52
231,TriBeCa/Civic Center,239,Upper West Side South,9.761,23.4,29.3,19.5,41.61
231,TriBeCa/Civic Center,243,Washington Heights North,21.692,52.1,65.1,43.4,85.76
231,TriBeCa/Civic Center,244,Washington Heights South,19.272,46.3,57.8,38.5,76.81
231,TriBeCa/Civic Center,246,West Chelsea/Hudson Yards,4.23,10.2,12.7,8.5,21.15
231,TriBeCa/Civic Center,249,West Village,2.272,5.5,6.8,4.5,13.9
231,TriBeCa/Civic Center,261,World Trade Center,1.387,3.3,4.2,2.8,10.63
231,TriBeCa/Civic Center,262,Yorkville East,11.622,27.9,34.9,23.2,48.5
231,TriBeCa/Civic Center,263,Yorkville West,11.549,27.7,34.6,23.1,48.23
232,Two Bridges/Seward Park,4,Alphabet City,1.507,3.6,4.5,3.0,11.08
232,Two Bridges/Seward Park,12,Battery Park,4.073,9.8,12.2,8.1,20.57
232,Two Bridges/Seward Park,13,Battery Park City,3.12,7.5,9.4,6.2,17.04
232,Two Bridges/Seward Park,24,Bloomingdale,11.069,26.6,33.2,22.1,46.46
232,Two Bridges/Seward Park,41,Central Harlem,12.539,30.1,37.6,25.1,51.9
232,Two Bridges/Seward Park,42,Central Harlem North,14.964,35.9,44.9,29.9,60.87
232,Two Bridges/Seward Park,43,Central Park,8.924,21.4,26.8,17.8,38.52
232,Two Bridges/Seward Park,45,Chinatown,1.542,3.7,4.6,3.1,11.2
232,Two Bridges/Seward Park,48,Clinton East,5.905,14.2,17.7,11.8,27.35
232,Two Bridges/Seward Park,50,Clinton West,6.794,16.3,20.4,13.6,30.64
232,Two Bridges/Seward Park,68,East Chelsea,5.193,12.5,15.6,10.4,24.72
232,Two Bridges/Seward Park,74,East Harlem North,13.383,32.1,40.1,26.8,55.02
232,Two Bridges/Seward Park,75,East Harlem South,11.442,27.5,34.3,22.9,47.83
232,Two Bridges/Seward Park,79,East Village,1.69,4.1,5.1,3.4,11.75
232,Two Bridges/Seward Park,87,Financial District North,2.96,7.1,8.9,5.9,16.45
232,Two Bridges/Seward Park,88,Financial District South,3.682,8.8,11.0,7.4,19.12
232,Two Bridges/Seward Park,90,Flatiron,4.257,10.2,12.8,8.5,21.25
232,Two Bridges/Seward Park,100,Garment District,4.836,11.6,14.5,9.7,23.39
232,Two Bridges/Seward Park,103,Governor's Island/Ellis Island/Liberty Island,8.049,19.3,24.1,16.1,35.28
232,Two Bridges/Seward Park,107,Gramercy,2.566,6.2,7.7,5.1,15.0
232,Two Bridges/Seward Park,113,Greenwich Village North,2.946,7.1,8.8,5.9,16.4
232,Two Bridges/Seward Park,114,Greenwich Village South,2.726,6.5,8.2,5.5,15.59
232,Two Bridges/Seward Park,116,Hamilton Heights,15.263,36.6,45.8,30.5,61.97
232,Two Bridges/Seward Park,120,Highbridge Park,18.983,45.6,57.0,38.0,75.74
232,Two Bridges/Seward Park,125,Hudson Sq,3.34,8.0,10.0,6.7,17.86
232,Two Bridges/Seward Park,127,Inwood,22.039,52.9,66.1,44.1,87.05
232,Two Bridges/Seward Park,128,Inwood Hill Park,22.299,53.5,66.9,44.6,88.01
232,Two Bridges/Seward Park,137,Kips Bay,3.378,8.1,10.1,6.8,18.0
232,Two Bridges/Seward Park,140,Lenox Hill East,7.984,19.2,24.0,16.0,35.04
232,Two Bridges/Seward Park,141,Lenox Hill West,7.726,18.5,23.2,15.5,34.09
232,Two Bridges/Seward Park,142,Lincoln Square East,6.59,15.8,19.8,13.2,29.88
232,Two Bridges/Seward Park,143,Lincoln Square West,7.261,17.4,21.8,14.5,32.37
232,Two Bridges/Seward Park,144,Little Italy/NoLiTa,1.851,4.4,5.6,3.7,12.35
232,Two Bridges/Seward Park,148,Lower East Side,1.129,2.7,3.4,2.3,9.68
232,Two Bridges/Seward Park,151,Manhattan Valley,10.4,25.0,31.2,20.8,43.98
232,Two Bridges/Seward Park,152,Manhattanville,13.823,33.2,41.5,27.6,56.65
232,Two Bridges/Seward Park,153,Marble Hill,23.886,57.3,71.7,47.8,93.88
232,Two Bridges/Seward Park,158,Meatpacking/West Village West,4.447,10.7,13.3,8.9,21.95
232,Two Bridges/Seward Park,161,Midtown Center,5.205,12.5,15.6,10.4,24.76
232,Two Bridges/Seward Park,162,Midtown East,5.514,13.2,16.5,11.0,25.9
232,Two Bridges/Seward Park,163,Midtown North,5.918,14.2,17.8,11.8,27.4
232,Two Bridges/Seward Park,164,Midtown South,3.978,9.5,11.9,8.0,20.22
232,Two Bridges/Seward Park,166,Morningside Heights,12.208,29.3,36.6,24.4,50.67
232,Two Bridges/Seward Park,170,Murray Hill,4.009,9.6,12.0,8.0,20.33
232,Two Bridges/Seward Park,186,Penn Station/Madison Sq West,4.577,11.0,13.7,9.2,22.43
232,Two Bridges/Seward Park,194,Randalls Island,13.357,32.1,40.1,26.7,54.92
232,Two Bridges/Seward Park,202,Roosevelt Island,8.0,19.2,24.0,16.0,35.1
232,Two Bridges/Seward Park,209,Seaport,2.384,5.7,7.2,4.8,14.32
232,Two Bridges/Seward Park,211,SoHo,2.574,6.2,7.7,5.1,15.02
232,Two Bridges/Seward Park,224,Stuy Town/Peter Cooper Village,2.424,5.8,7.3,4.8,14.47
232,Two Bridges/Seward Park,229,Sutton Place/Turtle Bay North,6.135,14.7,18.4,12.3,28.2
232,Two Bridges/Seward Park,230,Times Sq/Theatre District,5.161,12.4,15.5,10.3,24.59
232,Two Bridges/Seward Park,231,TriBeCa/Civic Center,2.417,5.8,7.2,4.8,14.44
232,Two Bridges/Seward Park,232,Two Bridges/Seward Park,0.0,0.0,0.0,0.0,5.5
232,Two Bridges/Seward Park,233,UN/Turtle Bay South,4.935,11.8,14.8,9.9,23.76
232,Two Bridges/Seward Park,234,Union Sq,3.496,8.4,10.5,7.0,18.43
232,Two Bridges/Seward Park,236,Upper East Side North,9.43,22.6,28.3,18.9,40.39
232,Two Bridges/Seward Park,237,Upper East Side South,7.397,17.8,22.2,14.8,32.87
232,Two Bridges/Seward Park,238,Upper West Side North,9.297,22.3,27.9,18.6,39.9
232,Two Bridges/Seward Park,239,Upper West Side South,7.971,19.1,23.9,15.9,34.99
232,Two Bridges/Seward Park,243,Washington Heights North,19.902,47.8,59.7,39.8,79.14
232,Two Bridges/Seward Park,244,Washington Heights South,17.483,42.0,52.4,35.0,70.19
232,Two Bridges/Seward Park,246,West Chelsea/Hudson Yards,6.083,14.6,18.3,12.2,28.01
232,Two Bridges/Seward Park,249,West Village,3.885,9.3,11.7,7.8,19.88
232,Two Bridges/Seward Park,261,World Trade Center,3.177,7.6,9.5,6.4,17.25
232,Two Bridges/Seward Park,262,Yorkville East,9.833,23.6,29.5,19.7,41.88
232,Two Bridges/Seward Park,263,Yorkville West,9.759,23.4,29.3,19.5,41.61
233,UN/Turtle Bay South,4,Alphabet City,3.428,8.2,10.3,6.9,18.18
233,UN/Turtle Bay South,12,Battery Park,9.008,21.6,27.0,18.0,38.83
233,UN/Turtle Bay South,13,Battery Park City,8.054,19.3,24.2,16.1,35.3
233,UN/Turtle Bay South,24,Bloomingdale,6.134,14.7,18.4,12.3,28.2
233,UN/Turtle Bay South,41,Central Harlem,7.605,18.3,22.8,15.2,33.64
233,UN/Turtle Bay South,42,Central Harlem North,10.03,24.1,30.1,20.1,42.61
233,UN/Turtle Bay South,43,Central Park,3.99,9.6,12.0,8.0,20.26
233,UN/Turtle Bay South,45,Chinatown,6.477,15.5,19.4,13.0,29.46
233,UN/Turtle Bay South,48,Clinton East,3.004,7.2,9.0,6.0,16.62
233,UN/Turtle Bay South,50,Clinton West,3.893,9.3,11.7,7.8,19.9
233,UN/Turtle Bay South,68,East Chelsea,2.68,6.4,8.0,5.4,15.42
233,UN/Turtle Bay South,74,East Harlem North,8.448,20.3,25.3,16.9,36.76
233,UN/Turtle Bay South,75,East Harlem South,6.507,15.6,19.5,13.0,29.58
233,UN/Turtle Bay South,79,East Village,3.77,9.0,11.3,7.5,19.45
233,UN/Turtle Bay South,87,Financial District North,7.895,18.9,23.7,15.8,34.71
233,UN/Turtle Bay South,88,Financial District South,8.617,20.7,25.9,17.2,37.38
233,UN/Turtle Bay South,90,Flatiron,3.103,7.4,9.3,6.2,16.98
233,UN/Turtle Bay South,100,Garment District,1.935,4.6,5.8,3.9,12.66
233,UN/Turtle Bay South,103,Governor's Island/Ellis Island/Liberty Island,12.984,31.2,39.0,26.0,53.54
233,UN/Turtle Bay South,107,Gramercy,2.599,6.2,7.8,5.2,15.11
233,UN/Turtle Bay South,113,Greenwich Village North,3.94,9.5,11.8,7.9,20.08
233,UN/Turtle Bay South,114,Greenwich Village South,4.668,11.2,14.0,9.3,22.77
233,UN/Turtle Bay South,116,Hamilton Heights,10.328,24.8,31.0,20.7,43.72
233,UN/Turtle Bay South,120,Highbridge Park,14.049,33.7,42.1,28.1,57.48
233,UN/Turtle Bay South,125,Hudson Sq,5.756,13.8,17.3,11.5,26.8
233,UN/Turtle Bay South,127,Inwood,17.105,41.1,51.3,34.2,68.79
233,UN/Turtle Bay South,128,Inwood Hill Park,17.364,41.7,52.1,34.7,69.75
233,UN/Turtle Bay South,137,Kips Bay,1.556,3.7,4.7,3.1,11.26
233,UN/Turtle Bay South,140,Lenox Hill East,3.049,7.3,9.1,6.1,16.78
233,UN/Turtle Bay South,141,Lenox Hill West,2.792,6.7,8.4,5.6,15.83
233,UN/Turtle Bay South,142,Lincoln Square East,3.589,8.6,10.8,7.2,18.78
233,UN/Turtle Bay South,143,Lincoln Square West,4.361,10.5,13.1,8.7,21.63
233,UN/Turtle Bay South,144,Little Italy/NoLiTa,5.446,13.1,16.3,10.9,25.65
233,UN/Turtle Bay South,148,Lower East Side,5.146,12.3,15.4,10.3,24.54
233,UN/Turtle Bay South,151,Manhattan Valley,5.465,13.1,16.4,10.9,25.72
233,UN/Turtle Bay South,152,Manhattanville,8.888,21.3,26.7,17.8,38.39
233,UN/Turtle Bay South,153,Marble Hill,18.951,45.5,56.9,37.9,75.62
233,UN/Turtle Bay South,158,Meatpacking/West Village West,4.924,11.8,14.8,9.8,23.72
233,UN/Turtle Bay South,161,Midtown Center,1.517,3.6,4.5,3.0,11.11
233,UN/Turtle Bay South,162,Midtown East,0.92,2.2,2.8,1.8,8.91
233,UN/Turtle Bay South,163,Midtown North,2.224,5.3,6.7,4.4,13.73
233,UN/Turtle Bay South,164,Midtown South,1.404,3.4,4.2,2.8,10.69
233,UN/Turtle Bay South,166,Morningside Heights,7.273,17.5,21.8,14.5,32.41
233,UN/Turtle Bay South,170,Murray Hill,0.925,2.2,2.8,1.9,8.92
233,UN/Turtle Bay South,186,Penn Station/Madison Sq West,2.034,4.9,6.1,4.1,13.03
233,UN/Turtle Bay South,194,Randalls Island,8.422,20.2,25.3,16.8,36.66
233,UN/Turtle Bay South,202,Roosevelt Island,3.065,7.4,9.2,6.1,16.84
233,UN/Turtle Bay South,209,Seaport,7.319,17.6,22.0,14.6,32.58
233,UN/Turtle Bay South,211,SoHo,5.512,13.2,16.5,11.0,25.89
233,UN/Turtle Bay South,224,Stuy Town/Peter Cooper Village,2.511,6.0,7.5,5.0,14.79
233,UN/Turtle Bay South,229,Sutton Place/Turtle Bay North,1.2,2.9,3.6,2.4,9.94
233,UN/Turtle Bay South,230,Times Sq/Theatre District,2.26,5.4,6.8,4.5,13.86
233,UN/Turtle Bay South,231,TriBeCa/Civic Center,6.724,16.1,20.2,13.4,30.38
233,UN/Turtle Bay South,232,Two Bridges/Seward Park,4.935,11.8,14.8,9.9,23.76
233,UN/Turtle Bay South,233,UN/Turtle Bay South,0.0,0.0,0.0,0.0,5.5
233,UN/Turtle Bay South,234,Union Sq,2.76,6.6,8.3,5.5,15.71
233,UN/Turtle Bay South,236,Upper East Side North,4.495,10.8,13.5,9.0,22.13
233,UN/Turtle Bay South,237,Upper East Side South,2.462,5.9,7.4,4.9,14.61
233,UN/Turtle Bay South,238,Upper West Side North,4.911,11.8,14.7,9.8,23.67
233,UN/Turtle Bay South,239,Upper West Side South,4.507,10.8,13.5,9.0,22.18
233,UN/Turtle Bay South,243,Washington Heights North,14.968,35.9,44.9,29.9,60.88
233,UN/Turtle Bay South,244,Washington Heights South,12.548,30.1,37.6,25.1,51.93
233,UN/Turtle Bay South,246,West Chelsea/Hudson Yards,3.183,7.6,9.5,6.4,17.28
233,UN/Turtle Bay South,249,West Village,4.453,10.7,13.4,8.9,21.98
233,UN/Turtle Bay South,261,World Trade Center,8.111,19.5,24.3,16.2,35.51
233,UN/Turtle Bay South,262,Yorkville East,4.898,11.8,14.7,9.8,23.62
233,UN/Turtle Bay South,263,Yorkville West,4.824,11.6,14.5,9.6,23.35
234,Union Sq,4,Alphabet City,2.988,7.2,9.0,6.0,16.56
234,Union Sq,12,Battery Park,6.248,15.0,18.7,12.5,28.62
234,Union Sq,13,Battery Park City,5.294,12.7,15.9,10.6,25.09
234,Union Sq,24,Bloomingdale,8.895,21.3,26.7,17.8,38.41
234,Union Sq,41,Central Harlem,10.365,24.9,31.1,20.7,43.85
234,Union Sq,42,Central Harlem North,12.79,30.7,38.4,25.6,52.82
234,Union Sq,43,Central Park,6.75,16.2,20.2,13.5,30.47
234,Union Sq,45,Chinatown,3.716,8.9,11.1,7.4,19.25
234,Union Sq,48,Clinton East,2.457,5.9,7.4,4.9,14.59
234,Union Sq,50,Clinton West,3.298,7.9,9.9,6.6,17.7
234,Union Sq,68,East Chelsea,1.698,4.1,5.1,3.4,11.78
234,Union Sq,74,East Harlem North,11.208,26.9,33.6,22.4,46.97
234,Union Sq,75,East Harlem South,9.267,22.2,27.8,18.5,39.79
234,Union Sq,79,East Village,1.805,4.3,5.4,3.6,12.18
234,Union Sq,87,Financial District North,5.135,12.3,15.4,10.3,24.5
234,Union Sq,88,Financial District South,5.857,14.1,17.6,11.7,27.17
234,Union Sq,90,Flatiron,0.762,1.8,2.3,1.5,8.32
234,Union Sq,100,Garment District,1.588,3.8,4.8,3.2,11.38
234,Union Sq,103,Governor's Island/Ellis Island/Liberty Island,10.224,24.5,30.7,20.4,43.33
234,Union Sq,107,Gramercy,0.929,2.2,2.8,1.9,8.94
234,Union Sq,113,Greenwich Village North,1.18,2.8,3.5,2.4,9.87
234,Union Sq,114,Greenwich Village South,1.908,4.6,5.7,3.8,12.56
234,Union Sq,116,Hamilton Heights,13.089,31.4,39.3,26.2,53.93
234,Union Sq,120,Highbridge Park,16.809,40.3,50.4,33.6,67.69
234,Union Sq,125,Hudson Sq,2.996,7.2,9.0,6.0,16.58
234,Union Sq,127,Inwood,19.865,47.7,59.6,39.7,79.0
234,Union Sq,128,Inwood Hill Park,20.124,48.3,60.4,40.2,79.96
234,Union Sq,137,Kips Bay,1.204,2.9,3.6,2.4,9.95
234,Union Sq,140,Lenox Hill East,5.809,13.9,17.4,11.6,26.99
234,Union Sq,141,Lenox Hill West,5.552,13.3,16.7,11.1,26.04
234,Union Sq,142,Lincoln Square East,4.416,10.6,13.2,8.8,21.84
234,Union Sq,143,Lincoln Square West,4.149,10.0,12.4,8.3,20.85
234,Union Sq,144,Little Italy/NoLiTa,2.686,6.4,8.1,5.4,15.44
234,Union Sq,148,Lower East Side,2.386,5.7,7.2,4.8,14.33
234,Union Sq,151,Manhattan Valley,8.225,19.7,24.7,16.5,35.93
234,Union Sq,152,Manhattanville,11.648,28.0,34.9,23.3,48.6
234,Union Sq,153,Marble Hill,21.711,52.1,65.1,43.4,85.83
234,Union Sq,158,Meatpacking/West Village West,2.164,5.2,6.5,4.3,13.51
234,Union Sq,161,Midtown Center,3.031,7.3,9.1,6.1,16.71
234,Union Sq,162,Midtown East,3.34,8.0,10.0,6.7,17.86
234,Union Sq,163,Midtown North,3.743,9.0,11.2,7.5,19.35
234,Union Sq,164,Midtown South,1.357,3.3,4.1,2.7,10.52
234,Union Sq,166,Morningside Heights,10.033,24.1,30.1,20.1,42.62
234,Union Sq,170,Murray Hill,1.835,4.4,5.5,3.7,12.29
234,Union Sq,186,Penn Station/Madison Sq West,1.081,2.6,3.2,2.2,9.5
234,Union Sq,194,Randalls Island,11.182,26.8,33.5,22.4,46.87
234,Union Sq,202,Roosevelt Island,5.825,14.0,17.5,11.6,27.05
234,Union Sq,209,Seaport,4.559,10.9,13.7,9.1,22.37
234,Union Sq,211,SoHo,2.751,6.6,8.3,5.5,15.68
234,Union Sq,224,Stuy Town/Peter Cooper Village,2.113,5.1,6.3,4.2,13.32
234,Union Sq,229,Sutton Place/Turtle Bay North,3.96,9.5,11.9,7.9,20.15
234,Union Sq,230,Times Sq/Theatre District,2.672,6.4,8.0,5.3,15.39
234,Union Sq,231,TriBeCa/Civic Center,3.964,9.5,11.9,7.9,20.17
234,Union Sq,232,Two Bridges/Seward Park,3.496,8.4,10.5,7.0,18.43
234,Union Sq,233,UN/Turtle Bay South,2.76,6.6,8.3,5.5,15.71
234,Union Sq,234,Union Sq,0.0,0.0,0.0,0.0,5.5
234,Union Sq,236,Upper East Side North,7.255,17.4,21.8,14.5,32.34
234,Union Sq,237,Upper East Side South,5.222,12.5,15.7,10.4,24.82
234,Union Sq,238,Upper West Side North,7.122,17.1,21.4,14.2,31.85
234,Union Sq,239,Upper West Side South,5.796,13.9,17.4,11.6,26.95
234,Union Sq,243,Washington Heights North,17.728,42.5,53.2,35.5,71.09
234,Union Sq,244,Washington Heights South,15.308,36.7,45.9,30.6,62.14
234,Union Sq,246,West Chelsea/Hudson Yards,2.588,6.2,7.8,5.2,15.08
234,Union Sq,249,West Village,1.693,4.1,5.1,3.4,11.76
234,Union Sq,261,World Trade Center,5.351,12.8,16.1,10.7,25.3
234,Union Sq,262,Yorkville East,7.658,18.4,23.0,15.3,33.83
234,Union Sq,263,Yorkville West,7.585,18.2,22.8,15.2,33.56
236,Upper East Side North,4,Alphabet City,7.923,19.0,23.8,15.8,34.81
236,Upper East Side North,12,Battery Park,13.503,32.4,40.5,27.0,55.46
236,Upper East Side North,13,Battery Park City,12.549,30.1,37.6,25.1,51.93
236,Upper East Side North,24,Bloomingdale,3.125,7.5,9.4,6.2,17.06
236,Upper East Side North,41,Central Harlem,3.11,7.5,9.3,6.2,17.01
236,Upper East Side North,42,Central Harlem North,5.534,13.3,16.6,11.1,25.98
236,Upper East Side North,43,Central Park,0.942,2.3,2.8,1.9,8.98
236,Upper East Side North,45,Chinatown,10.972,26.3,32.9,21.9,46.1
236,Upper East Side North,48,Clinton East,4.798,11.5,14.4,9.6,23.25
236,Upper East Side North,50,Clinton West,4.813,11.6,14.4,9.6,23.31
236,Upper East Side North,68,East Chelsea,7.175,17.2,21.5,14.4,32.05
236,Upper East Side North,74,East Harlem North,3.953,9.5,11.9,7.9,20.13
236,Upper East Side North,75,East Harlem South,2.012,4.8,6.0,4.0,12.94
236,Upper East Side North,79,East Village,8.265,19.8,24.8,16.5,36.08
236,Upper East Side North,87,Financial District North,12.39,29.7,37.2,24.8,51.34
236,Upper East Side North,88,Financial District South,13.112,31.5,39.3,26.2,54.02
236,Upper East Side North,90,Flatiron,7.599,18.2,22.8,15.2,33.61
236,Upper East Side North,100,Garment District,5.667,13.6,17.0,11.3,26.47
236,Upper East Side North,103,Governor's Island/Ellis Island/Liberty Island,17.479,41.9,52.4,35.0,70.17
236,Upper East Side North,107,Gramercy,7.094,17.0,21.3,14.2,31.75
236,Upper East Side North,113,Greenwich Village North,8.435,20.2,25.3,16.9,36.71
236,Upper East Side North,114,Greenwich Village South,9.163,22.0,27.5,18.3,39.4
236,Upper East Side North,116,Hamilton Heights,5.833,14.0,17.5,11.7,27.08
236,Upper East Side North,120,Highbridge Park,9.554,22.9,28.7,19.1,40.85
236,Upper East Side North,125,Hudson Sq,10.251,24.6,30.8,20.5,43.43
236,Upper East Side North,127,Inwood,12.609,30.3,37.8,25.2,52.15
236,Upper East Side North,128,Inwood Hill Park,12.869,30.9,38.6,25.7,53.11
236,Upper East Side North,137,Kips Bay,6.052,14.5,18.2,12.1,27.89
236,Upper East Side North,140,Lenox Hill East,1.869,4.5,5.6,3.7,12.42
236,Upper East Side North,141,Lenox Hill West,1.704,4.1,5.1,3.4,11.8
236,Upper East Side North,142,Lincoln Square East,2.84,6.8,8.5,5.7,16.01
236,Upper East Side North,143,Lincoln Square West,3.106,7.5,9.3,6.2,16.99
236,Upper East Side North,144,Little Italy/NoLiTa,9.941,23.9,29.8,19.9,42.28
236,Upper East Side North,148,Lower East Side,9.641,23.1,28.9,19.3,41.17
236,Upper East Side North,151,Manhattan Valley,2.899,7.0,8.7,5.8,16.22
236,Upper East Side North,152,Manhattanville,4.393,10.5,13.2,8.8,21.75
236,Upper East Side North,153,Marble Hill,14.456,34.7,43.4,28.9,58.99
236,Upper East Side North,158,Meatpacking/West Village West,9.419,22.6,28.3,18.8,40.35
236,Upper East Side North,161,Midtown Center,4.225,10.1,12.7,8.4,21.13
236,Upper East Side North,162,Midtown East,3.915,9.4,11.7,7.8,19.99
236,Upper East Side North,163,Midtown North,3.512,8.4,10.5,7.0,18.49
236,Upper East Side North,164,Midtown South,5.899,14.2,17.7,11.8,27.33
236,Upper East Side North,166,Morningside Heights,3.656,8.8,11.0,7.3,19.03
236,Upper East Side North,170,Murray Hill,5.42,13.0,16.3,10.8,25.56
236,Upper East Side North,186,Penn Station/Madison Sq West,6.529,15.7,19.6,13.1,29.66
236,Upper East Side North,194,Randalls Island,3.927,9.4,11.8,7.9,20.03
236,Upper East Side North,202,Roosevelt Island,2.671,6.4,8.0,5.3,15.38
236,Upper East Side North,209,Seaport,11.814,28.4,35.4,23.6,49.21
236,Upper East Side North,211,SoHo,10.007,24.0,30.0,20.0,42.52
236,Upper East Side North,224,Stuy Town/Peter Cooper Village,7.006,16.8,21.0,14.0,31.42
236,Upper East Side North,229,Sutton Place/Turtle Bay North,3.295,7.9,9.9,6.6,17.69
236,Upper East Side North,230,Times Sq/Theatre District,4.583,11.0,13.7,9.2,22.46
